Date,Open,High,Low,Close,Adj Close,Volume
2022-03-03,25.30500030517578,25.540000915527344,25.139999389648438,25.204999923706055,25.204999923706055,147
2022-03-04,25.295000076293945,25.834999084472656,25.2549991607666,25.781999588012695,25.781999588012695,838
2022-03-07,26.155000686645508,26.28499984741211,25.71299934387207,25.71299934387207,25.71299934387207,526
2022-03-08,25.850000381469727,27.309999465942383,25.645000457763672,26.88800048828125,26.88800048828125,1151
2022-03-09,26.899999618530273,26.899999618530273,25.756999969482422,25.756999969482422,25.756999969482422,757
2022-03-10,26.030000686645508,26.20199966430664,25.59000015258789,26.20199966430664,26.20199966430664,68
2022-03-11,26.03499984741211,26.200000762939453,25.920000076293945,26.106000900268555,26.106000900268555,91
2022-03-14,25.950000762939453,25.950000762939453,25.243999481201172,25.243999481201172,25.243999481201172,322
2022-03-15,24.885000228881836,25.12299919128418,24.885000228881836,25.12299919128418,25.12299919128418,25
2022-03-16,24.975000381469727,25.06999969482422,24.600000381469727,24.670000076293945,24.670000076293945,71
2022-03-17,25.200000762939453,25.639999389648438,25.200000762939453,25.583999633789062,25.583999633789062,30
2022-03-18,25.40999984741211,25.40999984741211,25.049999237060547,25.05500030517578,25.05500030517578,8
2022-03-21,25.174999237060547,25.3700008392334,25.165000915527344,25.281999588012695,25.281999588012695,6
2022-03-22,25.19499969482422,25.19499969482422,24.764999389648438,24.885000228881836,24.885000228881836,48
2022-03-23,25.0,25.270000457763672,25.0,25.170000076293945,25.170000076293945,26
2022-03-24,25.454999923706055,25.905000686645508,25.454999923706055,25.899999618530273,25.899999618530273,68
2022-03-25,25.825000762939453,25.96500015258789,25.594999313354492,25.594999313354492,25.594999313354492,59
2022-03-28,25.184999465942383,25.209999084472656,25.030000686645508,25.176000595092773,25.176000595092773,22
2022-03-29,24.2549991607666,24.715999603271484,24.2549991607666,24.715999603271484,24.715999603271484,312
2022-03-30,25.1299991607666,25.225000381469727,25.014999389648438,25.10300064086914,25.10300064086914,109
2022-03-31,24.875,25.121000289916992,24.875,25.121000289916992,25.121000289916992,26
2022-04-01,24.860000610351562,24.8700008392334,24.642000198364258,24.642000198364258,24.642000198364258,3
2022-04-04,24.434999465942383,24.583999633789062,24.434999465942383,24.583999633789062,24.583999633789062,94
2022-04-05,24.635000228881836,24.635000228881836,24.420000076293945,24.527999877929688,24.527999877929688,88
2022-04-06,24.385000228881836,24.459999084472656,24.34000015258789,24.454999923706055,24.454999923706055,17
2022-04-07,24.545000076293945,24.732999801635742,24.459999084472656,24.732999801635742,24.732999801635742,83
2022-04-08,24.819000244140625,24.924999237060547,24.819000244140625,24.819000244140625,24.819000244140625,13
2022-04-11,25.514999389648438,25.514999389648438,24.97800064086914,24.97800064086914,24.97800064086914,46
2022-04-12,25.219999313354492,25.774999618530273,25.219999313354492,25.725000381469727,25.725000381469727,22
2022-04-13,25.6200008392334,26.024999618530273,25.6200008392334,26.020000457763672,26.020000457763672,120
2022-04-14,25.690000534057617,25.690000534057617,25.690000534057617,25.690000534057617,25.690000534057617,61
2022-04-18,26.139999389648438,26.139999389648438,26.139999389648438,26.139999389648438,26.139999389648438,0
2022-04-19,26.03499984741211,26.03499984741211,25.391000747680664,25.391000747680664,25.391000747680664,30
2022-04-20,25.21500015258789,25.270000457763672,25.21500015258789,25.270000457763672,25.270000457763672,7
2022-04-21,25.280000686645508,25.280000686645508,24.621000289916992,24.621000289916992,24.621000289916992,52
